SurfaceArea,Structure,d-icv,se-icv,low-ci-icv,up-ci-icv,n-controls,n-patients,pobs,fdr-p
MDDadult-casevsCN-early,L-bankssts,-0.023,0.055,,,2734,439,0.677,0.943
MDDadult-casevsCN-early,L-caudalanteriorcingulate,0.041,0.054,,,2818,466,0.448,0.936
MDDadult-casevsCN-early,L-caudalmiddlefrontal,0.068,0.054,,,2832,469,0.207,0.936
MDDadult-casevsCN-early,L-cuneus,0.034,0.057,,,2857,472,0.55,0.943
MDDadult-casevsCN-early,L-entorhinal,-0.015,0.055,,,2692,454,0.789,0.943
MDDadult-casevsCN-early,L-fusiform,0.01,0.054,,,2731,461,0.849,0.943
MDDadult-casevsCN-early,L-inferiorparietal,0.053,0.063,,,2816,465,0.399,0.936
MDDadult-casevsCN-early,L-inferiortemporal,0.138,0.054,,,2856,461,0.01,0.734
MDDadult-casevsCN-early,L-isthmuscingulate,0.076,0.053,,,2868,471,0.154,0.936
MDDadult-casevsCN-early,L-lateraloccipital,0.076,0.053,,,2860,471,0.156,0.936
MDDadult-casevsCN-early,L-lateralorbitofrontal,0.051,0.061,,,2882,472,0.403,0.936
MDDadult-casevsCN-early,L-lingual,0.003,0.053,,,2867,471,0.961,0.986
MDDadult-casevsCN-early,L-medialorbitofrontal,0.068,0.057,,,2788,462,0.23,0.936
MDDadult-casevsCN-early,L-middletemporal,0.081,0.055,,,2768,448,0.137,0.936
MDDadult-casevsCN-early,L-parahippocampal,-0.046,0.082,,,2823,466,0.571,0.943
MDDadult-casevsCN-early,L-paracentral,0.105,0.053,,,2774,471,0.05,0.936
MDDadult-casevsCN-early,L-parsopercularis,0.016,0.072,,,2847,471,0.823,0.943
MDDadult-casevsCN-early,L-parsorbitalis,-0.004,0.069,,,2874,472,0.951,0.986
MDDadult-casevsCN-early,L-parstriangularis,-0.059,0.053,,,2862,472,0.27,0.936
MDDadult-casevsCN-early,L-pericalcarine,-0.024,0.053,,,2881,472,0.646,0.943
MDDadult-casevsCN-early,L-postcentral,-0.002,0.054,,,2799,465,0.977,0.986
MDDadult-casevsCN-early,L-posteriorcingulate,0.091,0.053,,,2873,470,0.089,0.936
MDDadult-casevsCN-early,L-precentral,0.048,0.054,,,2817,467,0.37,0.936
MDDadult-casevsCN-early,L-precuneus,0.001,0.056,,,2863,470,0.986,0.986
MDDadult-casevsCN-early,L-rostralanteriorcingulate,-0.022,0.054,,,2768,460,0.69,0.943
MDDadult-casevsCN-early,L-rostralmiddlefrontal,0.053,0.053,,,2863,471,0.322,0.936
MDDadult-casevsCN-early,L-superiorfrontal,0.054,0.054,,,2782,466,0.319,0.936
MDDadult-casevsCN-early,L-superiorparietal,0.026,0.054,,,2819,467,0.629,0.943
MDDadult-casevsCN-early,L-superiortemporal,0.027,0.055,,,2759,441,0.629,0.943
MDDadult-casevsCN-early,L-supramarginal,0.048,0.063,,,2752,460,0.44,0.936
MDDadult-casevsCN-early,L-frontalpole,-0.062,0.072,,,2884,472,0.394,0.936
MDDadult-casevsCN-early,L-temporalpole,0.059,0.07,,,2848,456,0.406,0.936
MDDadult-casevsCN-early,L-transversetemporal,0.01,0.053,,,2883,472,0.847,0.943
MDDadult-casevsCN-early,L-insula,-0.023,0.072,,,2865,470,0.751,0.943
MDDadult-casevsCN-early,R-bankssts,0.046,0.077,,,2804,452,0.55,0.943
MDDadult-casevsCN-early,R-caudalanteriorcingulate,0.017,0.064,,,2844,469,0.792,0.943
MDDadult-casevsCN-early,R-caudalmiddlefrontal,0.027,0.053,,,2847,471,0.613,0.943
MDDadult-casevsCN-early,R-cuneus,0.023,0.054,,,2863,469,0.669,0.943
MDDadult-casevsCN-early,R-entorhinal,-0.052,0.055,,,2660,448,0.346,0.936
MDDadult-casevsCN-early,R-fusiform,-0.042,0.059,,,2750,462,0.48,0.936
MDDadult-casevsCN-early,R-inferiorparietal,0.025,0.062,,,2813,465,0.686,0.943
MDDadult-casevsCN-early,R-inferiortemporal,0.038,0.054,,,2861,464,0.482,0.936
MDDadult-casevsCN-early,R-isthmuscingulate,0.068,0.065,,,2872,470,0.29,0.936
MDDadult-casevsCN-early,R-lateraloccipital,0.07,0.072,,,2869,471,0.328,0.936
MDDadult-casevsCN-early,R-lateralorbitofrontal,0.011,0.053,,,2882,472,0.832,0.943
MDDadult-casevsCN-early,R-lingual,-0.022,0.053,,,2877,472,0.68,0.943
MDDadult-casevsCN-early,R-medialorbitofrontal,0.044,0.062,,,2837,468,0.478,0.936
MDDadult-casevsCN-early,R-middletemporal,0.086,0.071,,,2823,458,0.226,0.936
MDDadult-casevsCN-early,R-parahippocampal,-0.034,0.054,,,2834,468,0.531,0.943
MDDadult-casevsCN-early,R-paracentral,0.058,0.053,,,2822,470,0.277,0.936
MDDadult-casevsCN-early,R-parsopercularis,0.023,0.061,,,2849,467,0.701,0.943
MDDadult-casevsCN-early,R-parsorbitalis,-0.001,0.055,,,2879,471,0.979,0.986
MDDadult-casevsCN-early,R-parstriangularis,0.057,0.064,,,2853,471,0.368,0.936
MDDadult-casevsCN-early,R-pericalcarine,0.007,0.053,,,2880,472,0.901,0.986
MDDadult-casevsCN-early,R-postcentral,0.044,0.054,,,2823,467,0.415,0.936
MDDadult-casevsCN-early,R-posteriorcingulate,0.011,0.053,,,2875,471,0.841,0.943
MDDadult-casevsCN-early,R-precentral,0.003,0.054,,,2817,466,0.958,0.986
